Year,Month,Day,Hour,PV_GENERATION_2,WT_GENERATION,SMP,Factor_ADJ,고압B 선택2,고압B 선택3,고압C 선택2
2040,7,17,7,0.2947,0.0685,108.36,0.8551,0.8551,0.8808,0.838
2040,7,17,8,0.473,0.1281,102.67,0.85,0.85,0.8755,0.833
2040,7,17,9,0.7292,0.3564,100.94,0.8551,0.8551,0.8808,0.838
2040,7,17,10,0.8428,0.2657,105.92,0.8701,0.8701,0.8962,0.8527
2040,7,17,11,0.8593,0.3248,121.75,0.8939,0.8939,0.9208,0.8761
2040,7,17,12,0.9757,0.2309,125.08,0.925,0.925,0.9528,0.9065
2040,7,17,13,0.9282,0.2689,126.32,0.9612,0.9612,0.99,0.942
2040,7,17,14,0.7919,0.1631,132.72,1.0,1.0,1.03,0.98
2040,7,17,15,0.6796,0.319,141.34,1.0388,1.0388,1.07,1.018
2040,7,17,16,0.4852,0.2244,138.76,1.075,1.075,1.1072,1.0535
2040,7,17,17,0.1577,0.3315,131.95,1.1061,1.1061,1.1392,1.0839
2040,7,17,18,0.0,0.267,125.53,1.1299,1.1299,1.1638,1.1073
2040,7,17,19,0.0,0.1433,128.49,1.1449,1.1449,1.1792,1.122
2040,7,17,20,0.0,0.2573,113.06,1.15,1.15,1.1845,1.127
2040,7,17,21,0.0,0.1641,129.14,1.1449,1.1449,1.1792,1.122
2040,7,17,22,0.0,0.0,101.18,1.1299,1.1299,1.1638,1.1073
2040,7,17,23,0.0,0.0397,94.81,1.1061,1.1061,1.1392,1.0839
2040,7,18,0,0.0,0.1642,102.37,1.075,1.075,1.1072,1.0535
2040,7,18,1,0.0,0.1575,101.39,1.0388,1.0388,1.07,1.018
2040,7,18,2,0.0,0.3865,80.92,1.0,1.0,1.03,0.98
2040,7,18,3,0.0,0.3222,74.48,0.9612,0.9612,0.99,0.942
2040,7,18,4,0.0,0.3169,97.84,0.925,0.925,0.9528,0.9065
2040,7,18,5,0.0,0.2823,85.36,0.8939,0.8939,0.9208,0.8761
2040,7,18,6,0.0,0.1683,80.28,0.8701,0.8701,0.8962,0.8527
2040,7,18,7,0.1819,0.3275,84.24,0.8551,0.8551,0.8808,0.838
2040,7,18,8,0.5173,0.5506,112.0,0.85,0.85,0.8755,0.833
2040,7,18,9,0.769,0.3814,100.13,0.8551,0.8551,0.8808,0.838
2040,7,18,10,0.8903,0.2052,121.34,0.8701,0.8701,0.8962,0.8527
2040,7,18,11,0.9264,0.227,109.66,0.8939,0.8939,0.9208,0.8761
2040,7,18,12,0.9735,0.1303,124.77,0.925,0.925,0.9528,0.9065
2040,7,18,13,0.9611,0.1501,124.19,0.9612,0.9612,0.99,0.942
2040,7,18,14,0.8532,0.3165,134.28,1.0,1.0,1.03,0.98
2040,7,18,15,0.7422,0.2298,137.32,1.0388,1.0388,1.07,1.018
2040,7,18,16,0.4419,0.2433,118.85,1.075,1.075,1.1072,1.0535
2040,7,18,17,0.1634,0.3255,122.04,1.1061,1.1061,1.1392,1.0839
2040,7,18,18,0.0,0.2847,119.58,1.1299,1.1299,1.1638,1.1073
2040,7,18,19,0.0,0.2262,117.39,1.1449,1.1449,1.1792,1.122
2040,7,18,20,0.0,0.0607,119.5,1.15,1.15,1.1845,1.127
2040,7,18,21,0.0,0.1099,109.71,1.1449,1.1449,1.1792,1.122
2040,7,18,22,0.0,0.5446,98.55,1.1299,1.1299,1.1638,1.1073
2040,7,18,23,0.0,0.3958,102.64,1.1061,1.1061,1.1392,1.0839
2040,7,19,0,0.0,0.0297,84.16,1.075,1.075,1.1072,1.0535
2040,7,19,1,0.0,0.4208,96.21,1.0388,1.0388,1.07,1.018
2040,7,19,2,0.0,0.2588,93.81,1.0,1.0,1.03,0.98
2040,7,19,3,0.0,0.1947,93.16,0.9612,0.9612,0.99,0.942
2040,7,19,4,0.0,0.2246,87.48,0.925,0.925,0.9528,0.9065
2040,7,19,5,0.0,0.134,80.66,0.8939,0.8939,0.9208,0.8761
2040,7,19,6,0.0478,0.3003,91.62,0.8701,0.8701,0.8962,0.8527
2040,7,19,7,0.2241,0.3549,87.41,0.8551,0.8551,0.8808,0.838
2040,7,19,8,0.4678,0.4055,100.19,0.85,0.85,0.8755,0.833
2040,7,19,9,0.6582,0.0825,116.87,0.8551,0.8551,0.8808,0.838
2040,7,19,10,0.772,0.2239,110.62,0.8701,0.8701,0.8962,0.8527
2040,7,19,11,0.929,0.245,108.18,0.8939,0.8939,0.9208,0.8761
2040,7,19,12,0.8546,0.2747,131.89,0.925,0.925,0.9528,0.9065
2040,7,19,13,0.9314,0.2436,135.24,0.9612,0.9612,0.99,0.942
2040,7,19,14,0.8155,0.1778,141.73,1.0,1.0,1.03,0.98
2040,7,19,15,0.7748,0.3965,132.9,1.0388,1.0388,1.07,1.018
2040,7,19,16,0.5592,0.0808,124.85,1.075,1.075,1.1072,1.0535
2040,7,19,17,0.3454,0.2466,127.19,1.1061,1.1061,1.1392,1.0839
2040,7,19,18,0.0,0.3529,127.41,1.1299,1.1299,1.1638,1.1073
2040,7,19,19,0.0,0.3057,131.85,1.1449,1.1449,1.1792,1.122
2040,7,19,20,0.0,0.3948,117.31,1.15,1.15,1.1845,1.127
2040,7,19,21,0.0,0.3343,104.99,1.1449,1.1449,1.1792,1.122
2040,7,19,22,0.0,0.0051,98.5,1.1299,1.1299,1.1638,1.1073
2040,7,19,23,0.0,0.1915,91.82,1.1061,1.1061,1.1392,1.0839
2040,7,20,0,0.0,0.207,89.44,1.075,1.075,1.1072,1.0535
2040,7,20,1,0.0,0.2591,90.24,1.0388,1.0388,1.07,1.018
2040,7,20,2,0.0,0.037,84.5,1.0,1.0,1.03,0.98
2040,7,20,3,0.0,0.335,92.56,0.9612,0.9612,0.99,0.942
2040,7,20,4,0.0,0.2998,82.83,0.925,0.925,0.9528,0.9065
2040,7,20,5,0.0,0.2101,79.57,0.8939,0.8939,0.9208,0.8761
2040,7,20,6,0.0231,0.3675,95.3,0.8701,0.8701,0.8962,0.8527
2040,7,20,7,0.2845,0.2701,88.99,0.8551,0.8551,0.8808,0.838
2040,7,20,8,0.5366,0.1794,104.18,0.85,0.85,0.8755,0.833
2040,7,20,9,0.6663,0.2047,107.51,0.8551,0.8551,0.8808,0.838
2040,7,20,10,0.8557,0.1813,132.52,0.8701,0.8701,0.8962,0.8527
2040,7,20,11,0.8123,0.2421,124.11,0.8939,0.8939,0.9208,0.8761
2040,7,20,12,0.8981,0.3358,135.41,0.925,0.925,0.9528,0.9065
2040,7,20,13,0.9148,0.2928,119.51,0.9612,0.9612,0.99,0.942
2040,7,20,14,0.7783,0.2939,130.17,1.0,1.0,1.03,0.98
2040,7,20,15,0.6365,0.157,120.11,1.0388,1.0388,1.07,1.018
2040,7,20,16,0.4476,0.4034,112.06,1.075,1.075,1.1072,1.0535
2040,7,20,17,0.2394,0.4317,126.75,1.1061,1.1061,1.1392,1.0839
2040,7,20,18,0.0393,0.1785,131.31,1.1299,1.1299,1.1638,1.1073
2040,7,20,19,0.0,0.0746,136.55,1.1449,1.1449,1.1792,1.122
2040,7,20,20,0.0,0.3156,103.01,1.15,1.15,1.1845,1.127
2040,7,20,21,0.0,0.2306,103.55,1.1449,1.1449,1.1792,1.122
2040,7,20,22,0.0,0.0,105.64,1.1299,1.1299,1.1638,1.1073
2040,7,20,23,0.0,0.1298,86.21,1.1061,1.1061,1.1392,1.0839
2040,7,21,0,0.0,0.2134,96.01,1.075,1.075,1.1072,1.0535
2040,7,21,1,0.0,0.3152,82.75,1.0388,1.0388,1.07,1.018
2040,7,21,2,0.0,0.4424,90.55,1.0,1.0,1.03,0.98
2040,7,21,3,0.0,0.1841,74.04,0.9612,0.9612,0.99,0.942
2040,7,21,4,0.0,0.2348,81.92,0.925,0.925,0.9528,0.9065
2040,7,21,5,0.0,0.4986,77.41,0.8939,0.8939,0.9208,0.8761
2040,7,21,6,0.0,0.2431,100.85,0.8701,0.8701,0.8962,0.8527
2040,7,21,7,0.2904,0.3124,94.53,0.8551,0.8551,0.8808,0.838
2040,7,21,8,0.476,0.3244,95.3,0.85,0.85,0.8755,0.833
2040,7,21,9,0.6186,0.2438,117.27,0.8551,0.8551,0.8808,0.838
2040,7,21,10,0.8598,0.1899,117.62,0.8701,0.8701,0.8962,0.8527
2040,7,21,11,0.9587,0.0809,110.0,0.8939,0.8939,0.9208,0.8761
2040,7,21,12,0.9886,0.1645,125.72,0.925,0.925,0.9528,0.9065
2040,7,21,13,0.9902,0.412,132.89,0.9612,0.9612,0.99,0.942
2040,7,21,14,0.8478,0.1995,135.08,1.0,1.0,1.03,0.98
2040,7,21,15,0.673,0.2054,127.87,1.0388,1.0388,1.07,1.018
2040,7,21,16,0.4392,0.306,135.87,1.075,1.075,1.1072,1.0535
2040,7,21,17,0.231,0.1533,133.91,1.1061,1.1061,1.1392,1.0839
2040,7,21,18,0.0,0.294,112.18,1.1299,1.1299,1.1638,1.1073
2040,7,21,19,0.0,0.3585,131.15,1.1449,1.1449,1.1792,1.122
2040,7,21,20,0.0,0.3474,119.81,1.15,1.15,1.1845,1.127
2040,7,21,21,0.0,0.1824,120.54,1.1449,1.1449,1.1792,1.122
2040,7,21,22,0.0,0.3422,98.04,1.1299,1.1299,1.1638,1.1073
2040,7,21,23,0.0,0.1633,103.2,1.1061,1.1061,1.1392,1.0839
2040,7,22,0,0.0,0.1761,105.36,1.075,1.075,1.1072,1.0535
2040,7,22,1,0.0,0.177,89.63,1.0388,1.0388,1.07,1.018
2040,7,22,2,0.0,0.3202,89.09,1.0,1.0,1.03,0.98
2040,7,22,3,0.0,0.2496,82.69,0.9612,0.9612,0.99,0.942
2040,7,22,4,0.0,0.4427,74.81,0.925,0.925,0.9528,0.9065
2040,7,22,5,0.0,0.5177,75.98,0.8939,0.8939,0.9208,0.8761
2040,7,22,6,0.0,0.2828,91.59,0.8701,0.8701,0.8962,0.8527
2040,7,22,7,0.2794,0.3039,95.07,0.8551,0.8551,0.8808,0.838
2040,7,22,8,0.479,0.2329,101.2,0.85,0.85,0.8755,0.833
2040,7,22,9,0.6747,0.2362,107.7,0.8551,0.8551,0.8808,0.838
2040,7,22,10,0.7815,0.2371,115.74,0.8701,0.8701,0.8962,0.8527
2040,7,22,11,0.9159,0.2596,125.65,0.8939,0.8939,0.9208,0.8761
2040,7,22,12,0.9706,0.1212,130.52,0.925,0.925,0.9528,0.9065
2040,7,22,13,0.8911,0.1814,126.96,0.9612,0.9612,0.99,0.942
2040,7,22,14,0.8385,0.3173,121.6,1.0,1.0,1.03,0.98
2040,7,22,15,0.81,0.3553,133.18,1.0388,1.0388,1.07,1.018
2040,7,22,16,0.5023,0.1785,139.99,1.075,1.075,1.1072,1.0535
2040,7,22,17,0.2871,0.3467,125.4,1.1061,1.1061,1.1392,1.0839
2040,7,22,18,0.0143,0.2468,153.68,1.1299,1.1299,1.1638,1.1073
2040,7,22,19,0.0,0.1208,122.62,1.1449,1.1449,1.1792,1.122
2040,7,22,20,0.0,0.3364,125.15,1.15,1.15,1.1845,1.127
2040,7,22,21,0.0,0.3953,117.68,1.1449,1.1449,1.1792,1.122
2040,7,22,22,0.0,0.2707,98.21,1.1299,1.1299,1.1638,1.1073
2040,7,22,23,0.0,0.0323,113.75,1.1061,1.1061,1.1392,1.0839
2040,7,23,0,0.0,0.4533,90.68,1.075,1.075,1.1072,1.0535
2040,7,23,1,0.0,0.4428,78.96,1.0388,1.0388,1.07,1.018
2040,7,23,2,0.0,0.1912,73.21,1.0,1.0,1.03,0.98
2040,7,23,3,0.0,0.3835,91.42,0.9612,0.9612,0.99,0.942
2040,7,23,4,0.0,0.242,89.38,0.925,0.925,0.9528,0.9065
2040,7,23,5,0.0,0.0781,84.89,0.8939,0.8939,0.9208,0.8761
2040,7,23,6,0.0,0.3304,103.22,0.8701,0.8701,0.8962,0.8527
2040,7,23,7,0.3903,0.4377,113.77,0.8551,0.8551,0.8808,0.838
2040,7,23,8,0.5048,0.2866,99.91,0.85,0.85,0.8755,0.833
2040,7,23,9,0.6945,0.1648,102.82,0.8551,0.8551,0.8808,0.838
2040,7,23,10,0.9114,0.3234,119.37,0.8701,0.8701,0.8962,0.8527
2040,7,23,11,0.8704,0.3455,117.31,0.8939,0.8939,0.9208,0.8761
2040,7,23,12,1.0165,0.3218,126.09,0.925,0.925,0.9528,0.9065
2040,7,23,13,0.9962,0.304,128.14,0.9612,0.9612,0.99,0.942
2040,7,23,14,0.7644,0.3767,127.85,1.0,1.0,1.03,0.98
2040,7,23,15,0.5764,0.2455,133.84,1.0388,1.0388,1.07,1.018
2040,7,23,16,0.5478,0.2644,140.01,1.075,1.075,1.1072,1.0535
2040,7,23,17,0.2062,0.1946,135.82,1.1061,1.1061,1.1392,1.0839
2040,7,23,18,0.0,0.4926,143.08,1.1299,1.1299,1.1638,1.1073
2040,7,23,19,0.0,0.118,140.55,1.1449,1.1449,1.1792,1.122
2040,7,23,20,0.0,0.2154,116.71,1.15,1.15,1.1845,1.127
2040,7,23,21,0.0,0.4013,128.74,1.1449,1.1449,1.1792,1.122
2040,7,23,22,0.0,0.2207,98.99,1.1299,1.1299,1.1638,1.1073
2040,7,23,23,0.0,0.0612,96.8,1.1061,1.1061,1.1392,1.0839
2040,7,24,0,0.0,0.3087,82.09,1.075,1.075,1.1072,1.0535
2040,7,24,1,0.0,0.4632,79.46,1.0388,1.0388,1.07,1.018
2040,7,24,2,0.0,0.2711,82.32,1.0,1.0,1.03,0.98
2040,7,24,3,0.0,0.0411,96.69,0.9612,0.9612,0.99,0.942
2040,7,24,4,0.0,0.3197,85.7,0.925,0.925,0.9528,0.9065
2040,7,24,5,0.0,0.4486,83.32,0.8939,0.8939,0.9208,0.8761
2040,7,24,6,0.0476,0.4259,100.41,0.8701,0.8701,0.8962,0.8527
2040,7,24,7,0.2158,0.1864,108.67,0.8551,0.8551,0.8808,0.838
2040,7,24,8,0.5582,0.1578,103.14,0.85,0.85,0.8755,0.833
2040,7,24,9,0.6351,0.1213,114.8,0.8551,0.8551,0.8808,0.838
2040,7,24,10,0.8077,0.3315,112.85,0.8701,0.8701,0.8962,0.8527
2040,7,24,11,1.0063,0.2245,118.73,0.8939,0.8939,0.9208,0.8761
2040,7,24,12,0.9032,0.2588,120.64,0.925,0.925,0.9528,0.9065
2040,7,24,13,0.9864,0.2749,143.37,0.9612,0.9612,0.99,0.942
2040,7,24,14,0.7932,0.3689,131.84,1.0,1.0,1.03,0.98
2040,7,24,15,0.6192,0.1506,138.97,1.0388,1.0388,1.07,1.018
2040,7,24,16,0.4755,0.342,144.53,1.075,1.075,1.1072,1.0535
2040,7,24,17,0.3181,0.3099,128.27,1.1061,1.1061,1.1392,1.0839
2040,7,24,18,0.0746,0.4766,117.47,1.1299,1.1299,1.1638,1.1073
2040,7,24,19,0.0,0.4156,119.11,1.1449,1.1449,1.1792,1.122
2040,7,24,20,0.0,0.0,112.37,1.15,1.15,1.1845,1.127
2040,7,24,21,0.0,0.1891,126.75,1.1449,1.1449,1.1792,1.122
2040,7,24,22,0.0,0.0,108.16,1.1299,1.1299,1.1638,1.1073
2040,7,24,23,0.0,0.2438,96.72,1.1061,1.1061,1.1392,1.0839
2040,7,25,0,0.0,0.2032,105.93,1.075,1.075,1.1072,1.0535
2040,7,25,1,0.0,0.4686,78.85,1.0388,1.0388,1.07,1.018
2040,7,25,2,0.0,0.0,84.36,1.0,1.0,1.03,0.98
2040,7,25,3,0.0,0.1856,90.75,0.9612,0.9612,0.99,0.942
2040,7,25,4,0.0,0.2095,83.8,0.925,0.925,0.9528,0.9065
2040,7,25,5,0.0,0.3577,91.78,0.8939,0.8939,0.9208,0.8761
2040,7,25,6,0.0,0.1295,105.05,0.8701,0.8701,0.8962,0.8527
2040,7,25,7,0.2624,0.6277,102.73,0.8551,0.8551,0.8808,0.838
2040,7,25,8,0.5648,0.273,104.52,0.85,0.85,0.8755,0.833
2040,7,25,9,0.7409,0.3532,100.27,0.8551,0.8551,0.8808,0.838
2040,7,25,10,0.7913,0.0845,109.55,0.8701,0.8701,0.8962,0.8527
2040,7,25,11,0.9126,0.3722,131.18,0.8939,0.8939,0.9208,0.8761
2040,7,25,12,0.9347,0.2862,127.42,0.925,0.925,0.9528,0.9065
2040,7,25,13,0.9441,0.158,122.77,0.9612,0.9612,0.99,0.942
2040,7,25,14,0.9151,0.112,133.16,1.0,1.0,1.03,0.98
2040,7,25,15,0.6635,0.3568,133.41,1.0388,1.0388,1.07,1.018
2040,7,25,16,0.4705,0.1372,133.89,1.075,1.075,1.1072,1.0535
2040,7,25,17,0.1917,0.1033,139.43,1.1061,1.1061,1.1392,1.0839
2040,7,25,18,0.0,0.2237,130.74,1.1299,1.1299,1.1638,1.1073
2040,7,25,19,0.0,0.2818,114.82,1.1449,1.1449,1.1792,1.122
2040,7,25,20,0.0,0.1862,132.08,1.15,1.15,1.1845,1.127
2040,7,25,21,0.0,0.0614,110.28,1.1449,1.1449,1.1792,1.122
2040,7,25,22,0.0,0.2361,94.71,1.1299,1.1299,1.1638,1.1073
2040,7,25,23,0.0,0.3468,79.51,1.1061,1.1061,1.1392,1.0839
2040,7,26,0,0.0,0.3264,77.05,1.075,1.075,1.1072,1.0535
2040,7,26,1,0.0,0.189,94.02,1.0388,1.0388,1.07,1.018
2040,7,26,2,0.0,0.0948,86.58,1.0,1.0,1.03,0.98
2040,7,26,3,0.0,0.2849,82.22,0.9612,0.9612,0.99,0.942
2040,7,26,4,0.0,0.4981,88.37,0.925,0.925,0.9528,0.9065
2040,7,26,5,0.0,0.4006,94.75,0.8939,0.8939,0.9208,0.8761
2040,7,26,6,0.0,0.0994,105.31,0.8701,0.8701,0.8962,0.8527
2040,7,26,7,0.2655,0.3373,102.03,0.8551,0.8551,0.8808,0.838
2040,7,26,8,0.488,0.3535,102.52,0.85,0.85,0.8755,0.833
2040,7,26,9,0.6869,0.2809,108.02,0.8551,0.8551,0.8808,0.838
2040,7,26,10,0.7845,0.3374,110.8,0.8701,0.8701,0.8962,0.8527
2040,7,26,11,0.9044,0.121,129.41,0.8939,0.8939,0.9208,0.8761
2040,7,26,12,0.984,0.2476,144.0,0.925,0.925,0.9528,0.9065
2040,7,26,13,0.9411,0.1456,137.05,0.9612,0.9612,0.99,0.942
2040,7,26,14,0.8385,0.3947,124.55,1.0,1.0,1.03,0.98
2040,7,26,15,0.6731,0.432,129.85,1.0388,1.0388,1.07,1.018
2040,7,26,16,0.4834,0.5559,124.58,1.075,1.075,1.1072,1.0535
2040,7,26,17,0.2751,0.1953,137.66,1.1061,1.1061,1.1392,1.0839
2040,7,26,18,0.0109,0.334,142.99,1.1299,1.1299,1.1638,1.1073
2040,7,26,19,0.0,0.0738,116.51,1.1449,1.1449,1.1792,1.122
2040,7,26,20,0.0,0.32,134.8,1.15,1.15,1.1845,1.127
2040,7,26,21,0.0,0.2081,110.92,1.1449,1.1449,1.1792,1.122
2040,7,26,22,0.0,0.2891,101.98,1.1299,1.1299,1.1638,1.1073
2040,7,26,23,0.0,0.2935,94.97,1.1061,1.1061,1.1392,1.0839
2040,7,27,0,0.0,0.1087,88.4,1.075,1.075,1.1072,1.0535
2040,7,27,1,0.0,0.0,103.49,1.0388,1.0388,1.07,1.018
2040,7,27,2,0.0,0.182,79.72,1.0,1.0,1.03,0.98
2040,7,27,3,0.0,0.4062,84.52,0.9612,0.9612,0.99,0.942
2040,7,27,4,0.0,0.0273,80.57,0.925,0.925,0.9528,0.9065
2040,7,27,5,0.0,0.1761,89.34,0.8939,0.8939,0.9208,0.8761
2040,7,27,6,0.0403,0.1279,95.29,0.8701,0.8701,0.8962,0.8527
2040,7,27,7,0.2336,0.4931,83.32,0.8551,0.8551,0.8808,0.838
2040,7,27,8,0.4621,0.3756,114.58,0.85,0.85,0.8755,0.833
2040,7,27,9,0.6868,0.2553,107.8,0.8551,0.8551,0.8808,0.838
2040,7,27,10,0.7547,0.4091,112.55,0.8701,0.8701,0.8962,0.8527
2040,7,27,11,0.9155,0.2248,118.36,0.8939,0.8939,0.9208,0.8761
2040,7,27,12,0.9627,0.2404,135.2,0.925,0.925,0.9528,0.9065
2040,7,27,13,0.893,0.3486,125.8,0.9612,0.9612,0.99,0.942
2040,7,27,14,0.8318,0.0176,138.09,1.0,1.0,1.03,0.98
2040,7,27,15,0.6586,0.0688,139.91,1.0388,1.0388,1.07,1.018
2040,7,27,16,0.4397,0.1043,131.63,1.075,1.075,1.1072,1.0535
2040,7,27,17,0.2548,0.1953,143.55,1.1061,1.1061,1.1392,1.0839
2040,7,27,18,0.0297,0.4396,135.56,1.1299,1.1299,1.1638,1.1073
2040,7,27,19,0.0,0.3574,108.25,1.1449,1.1449,1.1792,1.122
2040,7,27,20,0.0,0.3169,113.25,1.15,1.15,1.1845,1.127
2040,7,27,21,0.0,0.3783,110.27,1.1449,1.1449,1.1792,1.122
2040,7,27,22,0.0,0.1818,102.73,1.1299,1.1299,1.1638,1.1073
2040,7,27,23,0.0,0.2689,93.86,1.1061,1.1061,1.1392,1.0839
2040,7,28,0,0.0,0.247,86.06,1.075,1.075,1.1072,1.0535
2040,7,28,1,0.0,0.1913,82.07,1.0388,1.0388,1.07,1.018
2040,7,28,2,0.0,0.118,81.5,1.0,1.0,1.03,0.98
2040,7,28,3,0.0,0.1081,78.46,0.9612,0.9612,0.99,0.942
2040,7,28,4,0.0,0.3321,86.64,0.925,0.925,0.9528,0.9065
2040,7,28,5,0.0,0.3392,82.34,0.8939,0.8939,0.9208,0.8761
2040,7,28,6,0.0202,0.4254,93.71,0.8701,0.8701,0.8962,0.8527
2040,7,28,7,0.2542,0.3714,93.08,0.8551,0.8551,0.8808,0.838
2040,7,28,8,0.4585,0.1779,117.59,0.85,0.85,0.8755,0.833
2040,7,28,9,0.7381,0.266,114.93,0.8551,0.8551,0.8808,0.838
2040,7,28,10,0.9382,0.0203,123.13,0.8701,0.8701,0.8962,0.8527
2040,7,28,11,0.9629,0.2801,119.84,0.8939,0.8939,0.9208,0.8761
2040,7,28,12,0.9267,0.3124,121.74,0.925,0.925,0.9528,0.9065
2040,7,28,13,0.8825,0.2526,127.04,0.9612,0.9612,0.99,0.942
2040,7,28,14,0.7425,0.4441,134.48,1.0,1.0,1.03,0.98
2040,7,28,15,0.7123,0.2532,126.0,1.0388,1.0388,1.07,1.018
2040,7,28,16,0.4754,0.28,148.03,1.075,1.075,1.1072,1.0535
2040,7,28,17,0.1827,0.0889,115.87,1.1061,1.1061,1.1392,1.0839
2040,7,28,18,0.0806,0.1227,112.1,1.1299,1.1299,1.1638,1.1073
2040,7,28,19,0.0,0.336,117.15,1.1449,1.1449,1.1792,1.122
2040,7,28,20,0.0,0.1373,119.93,1.15,1.15,1.1845,1.127
2040,7,28,21,0.0,0.4031,101.7,1.1449,1.1449,1.1792,1.122
2040,7,28,22,0.0,0.1951,113.92,1.1299,1.1299,1.1638,1.1073
2040,7,28,23,0.0,0.3704,101.61,1.1061,1.1061,1.1392,1.0839
2040,7,29,0,0.0,0.34,87.57,1.075,1.075,1.1072,1.0535
2040,7,29,1,0.0,0.2473,94.61,1.0388,1.0388,1.07,1.018
2040,7,29,2,0.0,0.2279,85.35,1.0,1.0,1.03,0.98
2040,7,29,3,0.0,0.3389,72.86,0.9612,0.9612,0.99,0.942
2040,7,29,4,0.0,0.0266,73.39,0.925,0.925,0.9528,0.9065
2040,7,29,5,0.0,0.139,100.52,0.8939,0.8939,0.9208,0.8761
2040,7,29,6,0.0,0.2378,109.11,0.8701,0.8701,0.8962,0.8527
2040,7,29,7,0.2323,0.2809,91.17,0.8551,0.8551,0.8808,0.838
2040,7,29,8,0.593,0.2469,94.27,0.85,0.85,0.8755,0.833
2040,7,29,9,0.6778,0.4902,106.99,0.8551,0.8551,0.8808,0.838
2040,7,29,10,0.7525,0.1573,132.79,0.8701,0.8701,0.8962,0.8527
2040,7,29,11,0.9662,0.2522,117.62,0.8939,0.8939,0.9208,0.8761
2040,7,29,12,0.9766,0.2011,128.18,0.925,0.925,0.9528,0.9065
2040,7,29,13,0.9323,0.2686,140.52,0.9612,0.9612,0.99,0.942
2040,7,29,14,0.8767,0.3672,131.43,1.0,1.0,1.03,0.98
2040,7,29,15,0.634,0.1963,151.71,1.0388,1.0388,1.07,1.018
2040,7,29,16,0.4284,0.1838,125.09,1.075,1.075,1.1072,1.0535
2040,7,29,17,0.2317,0.1735,139.07,1.1061,1.1061,1.1392,1.0839
2040,7,29,18,0.0,0.1459,123.62,1.1299,1.1299,1.1638,1.1073
2040,7,29,19,0.0,0.0736,127.75,1.1449,1.1449,1.1792,1.122
2040,7,29,20,0.0,0.1326,111.81,1.15,1.15,1.1845,1.127
2040,7,29,21,0.0,0.3205,109.35,1.1449,1.1449,1.1792,1.122
2040,7,29,22,0.0,0.2608,89.44,1.1299,1.1299,1.1638,1.1073
2040,7,29,23,0.0,0.5827,85.92,1.1061,1.1061,1.1392,1.0839
2040,7,30,0,0.0,0.2795,105.71,1.075,1.075,1.1072,1.0535
2040,7,30,1,0.0,0.4412,96.56,1.0388,1.0388,1.07,1.018
2040,7,30,2,0.0,0.0527,82.17,1.0,1.0,1.03,0.98
2040,7,30,3,0.0,0.0481,89.47,0.9612,0.9612,0.99,0.942
2040,7,30,4,0.0,0.3248,80.09,0.925,0.925,0.9528,0.9065
2040,7,30,5,0.0,0.3182,88.78,0.8939,0.8939,0.9208,0.8761
2040,7,30,6,0.0407,0.2963,85.34,0.8701,0.8701,0.8962,0.8527
2040,7,30,7,0.3295,0.1828,102.99,0.8551,0.8551,0.8808,0.838
2040,7,30,8,0.4804,0.1986,116.3,0.85,0.85,0.8755,0.833
2040,7,30,9,0.6902,0.3812,104.65,0.8551,0.8551,0.8808,0.838
2040,7,30,10,0.9325,0.2327,120.81,0.8701,0.8701,0.8962,0.8527
2040,7,30,11,0.9164,0.331,119.23,0.8939,0.8939,0.9208,0.8761
2040,7,30,12,0.9913,0.4605,114.3,0.925,0.925,0.9528,0.9065
2040,7,30,13,0.933,0.1742,129.95,0.9612,0.9612,0.99,0.942
2040,7,30,14,0.8604,0.195,132.79,1.0,1.0,1.03,0.98
2040,7,30,15,0.6726,0.2288,137.46,1.0388,1.0388,1.07,1.018
2040,7,30,16,0.4629,0.2367,136.29,1.075,1.075,1.1072,1.0535
2040,7,30,17,0.2266,0.2686,130.41,1.1061,1.1061,1.1392,1.0839
2040,7,30,18,0.0638,0.1637,117.53,1.1299,1.1299,1.1638,1.1073
2040,7,30,19,0.0,0.2072,126.14,1.1449,1.1449,1.1792,1.122
2040,7,30,20,0.0,0.3182,118.6,1.15,1.15,1.1845,1.127
2040,7,30,21,0.0,0.0915,118.25,1.1449,1.1449,1.1792,1.122
2040,7,30,22,0.0,0.3846,101.3,1.1299,1.1299,1.1638,1.1073
2040,7,30,23,0.0,0.3615,87.37,1.1061,1.1061,1.1392,1.0839
2040,7,31,0,0.0,0.3793,96.38,1.075,1.075,1.1072,1.0535
2040,7,31,1,0.0,0.0076,100.85,1.0388,1.0388,1.07,1.018
2040,7,31,2,0.0,0.4811,92.68,1.0,1.0,1.03,0.98
2040,7,31,3,0.0,0.3568,89.01,0.9612,0.9612,0.99,0.942
2040,7,31,4,0.0,0.306,78.8,0.925,0.925,0.9528,0.9065
2040,7,31,5,0.0,0.3918,86.77,0.8939,0.8939,0.9208,0.8761
2040,7,31,6,0.0,0.2696,89.67,0.8701,0.8701,0.8962,0.8527
2040,7,31,7,0.265,0.2629,90.88,0.8551,0.8551,0.8808,0.838
2040,7,31,8,0.4801,0.1286,109.04,0.85,0.85,0.8755,0.833
2040,7,31,9,0.6269,0.4529,111.96,0.8551,0.8551,0.8808,0.838
2040,7,31,10,0.8894,0.2098,116.17,0.8701,0.8701,0.8962,0.8527
